SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA,m10_midpoint,l5_midpoint,IS,IV
66640,UTC,192.08333333333334,127.16617085862967,240.55020543981482,6.094884526558891,74.93495229835213,295.41235069444446,1.9380208333333333,0.98696473239044,875.0,365.0,0.16394193668633616,0.2513965802866322
66789,UTC,192.08333333333334,99.25954738264,180.60888180043426,2.7129552469135807,53.70338248048569,220.0047793342912,0.0,1.0,890.0,215.0,0.1513272402658297,0.5103786181888559
66832,UTC,192.08333333333334,113.30401850245737,217.3652512998267,6.480239197530864,61.196877710320905,255.8400798611111,0.4159097222222222,0.9967539512118451,735.0,210.0,0.22714497964916944,0.34131453073469453
66838,UTC,192.08333333333334,80.12488002312807,156.20797227036394,3.138915895061728,34.34518647007806,184.8573823302469,0.02259027777777778,0.9997556222292865,810.0,230.0,0.1829617467248326,0.48027641743982874
66908,UTC,192.08333333333334,12.840264527320036,18.04536747685185,8.564834488067744,0.6244579358196011,21.62067013888889,1.3384791666666664,0.8834034180575857,850.0,325.0,0.07271809647781775,1.0511566972434856
66943,UTC,192.08333333333334,111.93438276958658,222.40461871750432,1.1597800925925925,58.074588031222895,266.1524278549383,0.0616875,0.9995365572564193,825.0,315.0,0.19807369291267668,0.5768488525797754
67051,UTC,192.08333333333334,68.32287366290835,132.32115829000574,3.7454359567901236,27.47614917606245,156.0021076388889,0.1315763888888889,0.9983145675488514,745.0,205.0,0.10909924013905446,0.415333271018229
67067,UTC,192.08333333333334,52.61425845620121,97.68051704217217,8.655590277777778,19.35819601040763,119.23177816358024,0.22079861111111113,0.9963031586748008,960.0,375.0,0.19994989891263754,0.5514730074694005
67068,UTC,192.08333333333334,65.9590618675918,127.31735990756788,3.606724537037037,36.84301821335646,149.52627391975312,0.5423263888888888,0.9927722869704456,865.0,310.0,0.13516255081483006,0.3074023577130795
67190,UTC,192.08333333333334,85.56561289389998,168.27616984402079,1.7692476851851853,25.602775368603638,199.64395061728393,0.0,1.0,790.0,175.0,0.2226812677642263,0.5053664921084695
67197,UTC,192.08333333333334,85.24870049147154,160.70364818024265,8.17164737654321,39.34084995663487,185.05315162037036,0.0,1.0,805.0,160.0,0.15176690878523436,0.17383435610284517
67586,UTC,192.08333333333334,22.697259323503904,44.0317995378394,1.4028703703703702,11.86470078057242,52.82159220679012,0.0006944444444444444,0.9999737063846166,780.0,275.0,0.057731289276432306,0.44682654902430674
67698,UTC,192.08333333333334,213.8530456536474,419.85856436508743,2.121508487654321,121.1448395490026,494.49099454689286,0.17298611111111112,0.999300591440351,780.0,170.0,0.2520817251672968,0.34723454071700843
67828,UTC,192.08333333333334,342.8176688327659,682.2322885572139,1.1527623456790124,204.19774501300955,790.056812263912,0.7683819444444443,0.9980567590661712,805.0,235.0,0.36928573444519264,0.22147624068544758
67877,UTC,192.08333333333334,110.67424544666089,220.67695551704216,0.5562345679012346,58.6990459670425,263.9242600308642,0.005131944444444444,0.9999611112320154,760.0,150.0,0.18195805009501437,0.34452799314452565
67908,UTC,192.08333333333334,87.46246747614919,169.09703350664358,6.821439043209876,42.46313963573287,201.31827276234569,0.11804861111111112,0.9988279312260449,805.0,345.0,0.1767110581171777,0.4314314873260643
68597,UTC,192.08333333333334,31.67340849956635,55.36376083188908,9.402438271604938,2.4978317432784043,63.44591396604939,0.0,1.0,805.0,180.0,0.10427161661160537,0.9064317685398666
68605,UTC,192.08333333333334,105.66082827406765,208.70563258232235,0.37929398148148147,53.70338248048569,234.16290933641977,0.009284722222222224,0.9999207017531732,835.0,145.0,0.15858638436443995,0.5966611193022394
68831,UTC,192.08333333333334,25.440530500144547,44.4979433853264,6.115902777777778,5.6201214223764095,52.41084567901235,0.041215277777777774,0.9984284591672486,840.0,190.0,0.09811037226238056,0.789414474497465
68894,UTC,192.08333333333334,97.75831743278405,192.13947048611112,2.752317167051578,44.960971379011276,228.2680347222222,0.014861111111111111,0.9998698009234825,775.0,150.0,0.16592071333887431,0.5497781373644188
69159,UTC,192.08333333333334,74.35005637467475,142.89341132293472,6.127511574074074,26.851691240242847,170.38816975308643,0.004388888888888888,0.9999484849699557,795.0,165.0,0.18419055307409615,0.6418112080211786
69328,UTC,192.08333333333334,67.84245446660884,130.95812210648148,4.682174749807544,33.09627059843885,153.98379166666666,0.0,1.0,800.0,240.0,0.14317471338849092,0.35374468581571983
69696,UTC,192.08333333333334,23.911490293545285,44.30705439814815,3.9294649156067236,8.742411101474415,53.34085416666667,0.22863888888888886,0.9914638397398395,855.0,395.0,0.07426307129386918,0.6459812431280361
69900,UTC,192.08333333333334,183.04544955189363,358.09987290583484,4.939263117283951,112.4024284475282,430.24579436728396,0.006048611111111111,0.9999718833924371,865.0,255.0,0.22676702723266462,0.3006720253624738
70352,UTC,192.08333333333334,67.64748915871638,133.35878971692662,1.95008487654321,34.34518647007806,159.62181558641976,0.0006458333333333407,0.9999919079892945,790.0,195.0,0.16703607502487497,0.4510582049422899
70458,UTC,192.08333333333334,51.2492136455623,99.80649913344885,1.416111111111111,18.733738074588032,116.94703125,0.0004097222222222222,0.999992993053652,730.0,185.0,0.1286677729249475,0.40046484354878414
70649,UTC,192.08333333333334,258.7523652983996,511.1445589642774,1.8321682098765433,165.48135299219427,603.7898011217062,0.024034722222222225,0.9999203902898691,785.0,65.0,0.34770183023737794,0.27198759626535796
70849,UTC,192.08333333333334,68.80560277536861,120.85317735413057,15.442060185185184,23.72940156114484,138.72760609567902,11.89173611111111,0.8420954980033765,815.0,85.0,0.12306490818315803,0.3893547289180497
70954,UTC,192.08333333333334,14.401543798785776,27.92515309069902,0.05733410493827161,4.371205550737208,34.43325270061728,0.0,1.0,870.0,150.0,0.06702428776298025,0.6887363261156914
71127,UTC,192.08333333333334,33.47969933506794,64.46787406123627,1.5180671296296298,6.24457935819601,76.6280949074074,0.4367986111111111,0.9886641350900939,845.0,335.0,0.09782673586423579,0.7671548772446873
71133,UTC,192.08333333333334,117.17647441457069,219.1121403812825,15.590543981481481,58.6990459670425,263.3887731481482,0.10511805555555555,0.9992021214983363,895.0,150.0,0.22070820514782002,0.4064326412034169
71194,UTC,192.08333333333334,106.67847788378144,162.0419064124783,19.428198302469134,58.074588031222895,239.24352044753087,0.17235416666666667,0.9985602110391016,945.0,250.0,0.12203620330756618,0.5050198491452951
71234,UTC,192.08333333333334,157.83498699045967,302.0208347775852,2.421292438271605,91.17085862966177,342.04876620370374,0.0,1.0,815.0,150.0,0.15118732996482573,0.6166364860536065
71284,UTC,192.08333333333334,175.86369965005846,350.7690884399493,0.8134799382716048,124.2671292281006,420.4846652558964,0.14478472222222222,0.9993115806692578,815.0,380.0,0.18421424569635408,0.2155987161361449
71415,UTC,192.08333333333334,334.30830875975715,569.1612362796071,40.366392746913576,221.68256721595836,778.005157021605,1.1559583333333334,0.997032813084347,935.0,340.0,0.37976049397887357,0.23288054179925738
71474,UTC,192.08333333333334,65.74750361376121,130.0681426920855,1.6033449074074073,36.84301821335646,155.51222955246914,0.04920833333333333,0.9993673453523945,820.0,255.0,0.16063564270974892,0.5264265360725087
71496,UTC,192.08333333333334,49.00921075455335,93.73378761574074,3.9792032332563507,19.982653946227234,113.10411805555556,0.0,1.0,870.0,255.0,0.10376372609057533,0.6941092865068275
71660,UTC,192.08333333333334,67.93826494155417,95.12380614259725,43.746871141975305,21.856027753686035,128.83977758199742,0.0,1.0,985.0,495.0,0.13104571756449906,0.45066300478842497
71772,UTC,192.08333333333334,53.23983376698468,100.63836799537839,2.2204359567901233,23.72940156114484,116.33458333333333,0.27189583333333334,0.9953365227168087,745.0,210.0,0.07748663490117422,0.8208204816013258
71803,UTC,192.08333333333334,208.14887293842844,408.5406190029023,4.981793981481482,124.8915871639202,482.9734881907555,0.4207152777777778,0.9982593284124676,865.0,225.0,0.3440206588997489,0.22416826940143084
71829,UTC,192.16666666666666,53.41729917442666,105.09737881275814,0.8840162037037037,24.967490247074117,125.49138814389102,0.021138888888888888,0.9996631588991374,780.0,130.0,0.13689994668109107,0.5786412906983482
71858,UTC,192.08333333333334,84.97381034981208,165.0036545138889,5.039657428791378,43.71205550737207,199.12791666666666,0.0017916666666666667,0.9999820050289667,870.0,250.0,0.1385486319401202,0.42385715428403575
71862,UTC,192.08333333333334,33.080485689505636,45.619119006354715,21.03935185185185,0.0,55.76483371913581,3.2804652777777776,0.8888831004836047,895.0,180.0,0.11768239488561368,0.3891619968548914
